RF_Recall,RF_Precision,NB_Recall,NB_Precision
0.9581055359818572,0.34814694910640054,1.0,0.0013262647196021367
0.9581055359818572,0.3481520723425233,1.0,0.0013262647552190758
0.9581055359818572,0.3481571957294326,1.0,0.0013262647908360169
0.9581055359818572,0.34815975747943434,1.0,0.0013262648264529596
0.9581055359818572,0.3485213420248223,1.0,0.0013262648620699046
0.9581055359818572,0.3485418799767231,1.0,0.0013262648976868512
0.9581055359818572,0.34856755582075477,1.0,0.0013262649333037999
0.9581055359818572,0.3485701236132188,1.0,0.0013262649689207504
0.9581055359818572,0.34857269144351544,1.0,0.001326265004537703
0.9581055359818572,0.34857525931164546,1.0,0.0013262650401546572
0.9581055359818572,0.3486035083583211,1.0,0.0013262650757716137
0.9581055359818572,0.348611213438444,1.0,0.0013262651113885718
0.9581055359818572,0.34861635034775434,1.0,0.001326265147005532
0.9581055359818572,0.3486214874084553,1.0,0.001326265182622494
0.9581055359818572,0.3486240559955793,1.0,0.001326265218239458
0.9581055359818572,0.34862919328337866,1.0,0.0013262652538564238
0.9581055359818572,0.34864717498305287,1.0,0.0013262652894733917
0.9581055359818572,0.3486780050698579,1.0,0.0013262653250903614
0.9581055359818572,0.34868057448987866,1.0,0.001326265360707333
0.9581055359818572,0.348713980396492,1.0,0.0013262653963243064
0.9581055359818572,0.34872940066625396,1.0,0.0013262654319412819
0.9581055359818572,0.34873454105924145,1.0,0.0013262654675582593
0.9581055359818572,0.348737111312564,1.0,0.0013262655031752385
0.9581055359818572,0.3487396816037736,1.0,0.0013262655387922197
0.9581055359818572,0.34874225193287095,1.0,0.0013262655744092028
0.9581055359818572,0.34874482229985704,1.0,0.0013262656100261878
0.9581055359818572,0.34874996314749845,1.0,0.0013262656456431746
0.9581055359818572,0.3487551041467046,1.0,0.0013262656812601634
0.9581055359818572,0.34875767470314656,1.0,0.0013262657168771543
0.9581055359818572,0.3487628159297123,1.0,0.001326265752494147
0.95753857368485,0.35180556175512206,1.0,0.0013262657881111415
0.95753857368485,0.3518081790249745,1.0,0.0013262658237281379
0.95753857368485,0.35181079633376977,1.0,0.0013262658593451364
0.95753857368485,0.35181341368150876,1.0,0.0013262658949621366
0.95753857368485,0.3518186484938213,1.0,0.0013262659305791388
0.95753857368485,0.35182388346191906,1.0,0.001326265966196143
0.95753857368485,0.35185791455229987,1.0,0.001326266001813149
0.95753857368485,0.3518605326011741,1.0,0.0013262660374301568
0.95753857368485,0.3518631506890086,1.0,0.0013262660730471668
0.95753857368485,0.3518683869815617,1.0,0.0013262661086641786
0.95753857368485,0.351871005186282,1.0,0.0013262661442811922
